mean_fit_time       , std_fit_time         , mean_score_time     , std_score_time       , param_max_depth, param_max_features, param_min_samples_leaf, param_min_samples_split, param_n_estimators, params                                                                                                            , split0_test_score  , split1_test_score , split2_test_score , split3_test_score , split4_test_score  , mean_test_score   , std_test_score      , rank_test_score
106.88423047065734  ,  4.771284788255271   , 0.14270281791687012 , 0.03861968939931526  ,              20,                   ,                      1,                       5,                100, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}"     , 0.5942857142857143 , 0.6244635193133047, 0.6118421052631579, 0.5875831485587583, 0.5723830734966593 , 0.5981115121835189, 0.01827781821509577 ,              11
219.72898950576783  ,  2.488430708820738   , 0.21889252662658693 , 0.012260713591954358 ,              20,                   ,                      4,                       2,                300, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}"     , 0.5919075144508671 , 0.6267682263329706, 0.6051167964404894, 0.5955056179775281, 0.5711111111111111 , 0.5980818532625932, 0.018136034878974153,              12
220.63730964660644  ,  2.6368032261772107  , 0.22183876037597655 , 0.008086436318452924 ,              20,                   ,                      4,                       5,                300, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}"     , 0.5919075144508671 , 0.6267682263329706, 0.6051167964404894, 0.5955056179775281, 0.5711111111111111 , 0.5980818532625932, 0.018136034878974153,              12
170.80637578964235  ,  2.383794291140427   , 0.16111288070678711 , 0.00711260257211695  ,                ,                   ,                      1,                      10,                200, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}"  , 0.583427922814983  , 0.6337271750805585, 0.6097560975609756, 0.590347923681257 , 0.5730088495575221 , 0.5980535937390592, 0.02149455658332245 ,              14
161.84458026885986  , 12.474091106313075   , 0.12033181190490723 , 0.014514973842116082 ,                ,                   ,                      4,                      10,                300, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}"  , 0.5919075144508671 , 0.6268980477223427, 0.6066666666666667, 0.5961754780652418, 0.568561872909699  , 0.5980419159629635, 0.019064365059322984,              15
 59.02088875770569  ,  0.2975961954827375  , 0.07070689201354981 , 0.0024439546269409474,              10,                   ,                      1,                      10,                100, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}"    , 0.5986238532110092 , 0.6201550387596899, 0.6133333333333333, 0.5854214123006833, 0.5720771850170261 , 0.5979221645243482, 0.01764385989361685 ,              16
148.28617734909056  ,  2.3285671412955318  , 0.15484833717346191 , 0.012375984967545444 ,                ,                   ,                      4,                       5,                200, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}"   , 0.5905420991926182 , 0.6268980477223427, 0.6042363433667781, 0.5988826815642458, 0.568561872909699  , 0.5978242089511367, 0.018956990088451135,              17
149.21896119117736  ,  1.450700629995772   , 0.14467377662658693 , 0.004194668272985306 ,                ,                   ,                      4,                       2,                200, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}"   , 0.5905420991926182 , 0.6268980477223427, 0.6042363433667781, 0.5988826815642458, 0.568561872909699  , 0.5978242089511367, 0.018956990088451135,              17
305.36986322402953  ,  7.561074546967789   , 0.23702211380004884 , 0.006205018919408764 ,              20,                   ,                      2,                       2,                300, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}"     , 0.5951557093425606 , 0.6195652173913043, 0.6053215077605322, 0.5894263217097863, 0.5796460176991151 , 0.5978229547806597, 0.013689214492019389,              19
164.67558045387267  ,  3.2461211713934204  , 0.17732558250427247 , 0.022364287353751625 ,                ,                   ,                      2,                       5,                200, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}"   , 0.5895953757225434 , 0.6336206896551724, 0.6015538290788013, 0.5912653975363942, 0.5717415115005476 , 0.5975553606986919, 0.02042535439082509 ,              20
131.2097981929779   ,  5.184814838204101   , 0.17774658203125    , 0.034745689576340784 ,              10,                   ,                      1,                      10,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}"    , 0.6011560693641619 , 0.6155555555555555, 0.6095661846496107, 0.5799086757990868, 0.581081081081081  , 0.5974535132898992, 0.0145875804858133  ,              21
139.85662536621095  ,  5.120926077961108   , 0.13732438087463378 , 0.009972199643208193 ,                ,                   ,                      4,                      10,                200, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}"  , 0.5921658986175116 , 0.6305525460455038, 0.6062639821029083, 0.593505039193729 , 0.5647321428571429 , 0.597443921763359 , 0.021388816094791784,              22
