mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6439154148101807,0.016068611222687018,0.009342479705810546,0.0017567208242836936,entropy,10,,2,40,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'best'}",0.5865800865800865,0.6261585993820803,0.6068111455108359,0.6024340770791075,0.5912863070539419,0.6026540431212104,0.013837568807698281,11
0.6181962013244628,0.012544398862802633,0.010157299041748048,0.0027989232067313526,entropy,10,,6,30,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 30, 'splitter': 'best'}",0.5855263157894737,0.6248715313463515,0.6030456852791878,0.6061224489795919,0.5884816753926702,0.601609531357455,0.014103616786291512,12
0.4466756820678711,0.011688436169745553,0.011081695556640625,0.0027046304033049953,gini,10,,6,20,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 20, 'splitter': 'best'}",0.5991471215351812,0.5930599369085173,0.6141248720573184,0.6013986013986014,0.5982053838484547,0.6011871831496146,0.00702187442033874,13
0.6278215408325195,0.045327475060203494,0.008949565887451171,0.0013110427200936764,entropy,10,,4,30,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 30, 'splitter': 'best'}",0.5855263157894737,0.6206185567010309,0.6058763931104356,0.6046511627906976,0.5884816753926702,0.6010308207568615,0.012791689262560666,14
0.6035723686218262,0.010097955701543296,0.009345674514770507,0.002163897082875772,entropy,10,,2,30,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'best'}",0.5870755750273823,0.6193415637860082,0.6068111455108359,0.602020202020202,0.587251828631139,0.6005000629951135,0.01227090321197015,15
0.6511429786682129,0.02175170680787628,0.009420442581176757,0.0017639346097527936,entropy,10,,4,20,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'splitter': 'best'}",0.5801526717557252,0.6178861788617886,0.5977710233029382,0.6048387096774194,0.5907692307692308,0.5982835628734204,0.012749036039752127,16
0.555396032333374,0.011862618365600463,0.012058353424072266,0.002008750614758296,entropy,10,,2,20,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'splitter': 'best'}",0.579520697167756,0.6192893401015228,0.5975103734439834,0.6010050251256281,0.59244126659857,0.597953340487492,0.01292191299128529,17
0.6093739986419677,0.012327714069581929,0.010106420516967774,0.0016208984380389306,entropy,10,,6,20,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 20, 'splitter': 'best'}",0.5801526717557252,0.6203423967774421,0.5949238578680203,0.6046511627906976,0.5881147540983607,0.5976369686580492,0.01391739604856979,18
0.5929519176483155,0.009545850453067902,0.009416484832763672,0.00309774749604469,gini,15,,6,40,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 40, 'splitter': 'best'}",0.5765407554671969,0.6245136186770428,0.6042296072507553,0.5734406438631791,0.5844027640671273,0.5926254778650601,0.019214049629079025,19
0.5892834663391113,0.011756778810979189,0.008312034606933593,0.0006955016970681536,gini,15,,6,30,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 30, 'splitter': 'best'}",0.5808383233532934,0.6155339805825243,0.5965965965965966,0.5771144278606966,0.5783365570599613,0.5896839770906144,0.014703809630175532,20
0.6053092956542969,0.012700338946643085,0.00786433219909668,0.00020875022401385437,gini,15,,4,40,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 40, 'splitter': 'best'}",0.564,0.62109375,0.6026026026026026,0.5779153766769866,0.579940417080437,0.5891104292720052,0.020223370294764353,21
0.6306866645812989,0.012039287403561054,0.008720827102661134,0.0016097333136823719,gini,15,,2,40,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'best'}",0.5739644970414202,0.6223506743737958,0.6031746031746031,0.5688073394495413,0.5762376237623762,0.5889069475603474,0.02054181929195162,22
0.7147168636322021,0.018614811817833046,0.0075832843780517575,0.0009125303298657935,gini,15,,2,30,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'best'}",0.5773399014778325,0.6128404669260701,0.5985985985985987,0.5673758865248227,0.579624134520277,0.5871557976095202,0.016339905634076723,23
0.6104270458221436,0.01400086305856292,0.0075187206268310545,0.00022732150173566414,gini,15,,4,30,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 30, 'splitter': 'best'}",0.5643070787637089,0.6075949367088608,0.6006006006006006,0.5769622833843018,0.5767350928641252,0.5852399984643195,0.016215625028427116,24
0.5819855690002441,0.019182774705972846,0.008818340301513673,0.0018246829001073337,gini,15,,6,20,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 20, 'splitter': 'best'}",0.5611940298507463,0.6054158607350096,0.5898989898989899,0.5700197238658777,0.574468085106383,0.5801993378914012,0.015669268057603335,25
0.053137350082397464,0.004710250747218462,0.0073601722717285155,0.0001094360912371256,gini,15,,4,40,random,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 40, 'splitter': 'random'}",0.591728525980912,0.5882352941176471,0.5336134453781513,0.5915768854064642,0.5815602836879432,0.5773428869142234,0.02217317456623242,26
0.05399994850158692,0.008493931208439564,0.009105825424194336,0.00101129135638933,entropy,10,,6,30,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 30, 'splitter': 'random'}",0.5620360551431601,0.5993820803295572,0.5337690631808278,0.6090373280943026,0.5742771684945165,0.5757003390484728,0.026904087695757944,27
0.7007941722869873,0.015478731364958502,0.008113384246826172,0.0012384093154265772,gini,15,,2,20,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'splitter': 'best'}",0.5680473372781065,0.5982742090124641,0.5862068965517241,0.555667001003009,0.5660749506903353,0.5748540789071278,0.01529011278553688,28
0.0558283805847168,0.004628337665970019,0.008990001678466798,0.0010928441946116006,entropy,10,,2,30,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'random'}",0.5498357064622125,0.5966735966735967,0.5680705190989226,0.5835010060362174,0.5749235474006116,0.5746008751343121,0.015636371784527106,29
0.6105784416198731,0.01570931670429715,0.007936525344848632,0.0009393274036538529,gini,15,,4,20,best,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'splitter': 'best'}",0.5523429710867398,0.5971291866028708,0.5795339412360689,0.5714285714285714,0.5711538461538461,0.5743177033016194,0.01448322367112453,30
0.062190818786621097,0.0049309939699510455,0.00831012725830078,0.001251693929031249,entropy,15,,2,20,random,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'splitter': 'random'}",0.5726681127982647,0.5728744939271255,0.5997952917093142,0.5562632696390658,0.5682730923694779,0.5739748520886496,0.014253586738955427,31
0.05883746147155762,0.006838468465007187,0.009304475784301759,0.0028683130662549173,gini,15,,2,40,random,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'random'}",0.5615141955835962,0.5902702702702702,0.5393258426966292,0.6009950248756218,0.5748031496062992,0.5733816966064833,0.02168123203687743,32
0.5346558570861817,0.024386694379810146,0.005245685577392578,0.0002628590514474972,entropy,15,,6,40,best,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 40, 'splitter': 'best'}",0.5617740232312566,0.6114285714285714,0.5903983656792645,0.5343189017951425,0.565843621399177,0.5727526967066824,0.026277808520423884,33
0.06497511863708497,0.004162808083403548,0.008047676086425782,0.0010635547007166572,entropy,15,,2,30,random,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'random'}",0.5744908896034298,0.5691542288557214,0.5942028985507246,0.5746887966804979,0.5456521739130434,0.5716377975206834,0.015543830045347911,34
0.726515245437622,0.02081666629119252,0.00933685302734375,0.0014780462836051025,entropy,15,,4,40,best,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 40, 'splitter': 'best'}",0.5777777777777777,0.591304347826087,0.587991718426501,0.5384615384615384,0.5540106951871657,0.5699092155358139,0.02043703604199955,35
0.6653066158294678,0.01620991582026507,0.0067616462707519535,0.0009200033973767798,entropy,15,,6,30,best,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 30, 'splitter': 'best'}",0.55863539445629,0.60543580131209,0.5875251509054326,0.5333333333333333,0.5606523955147809,0.5691164151043854,0.024979590592201333,36
0.0929901123046875,0.04175681754222895,0.007764673233032227,0.0013507385092629905,gini,15,,2,30,random,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'random'}",0.5422993492407809,0.5814889336016097,0.5732484076433121,0.5646817248459959,0.5825049701789264,0.5688446771021249,0.01475031033437137,37
0.044350814819335935,0.0019606648254902547,0.007420587539672852,0.0007651286515544818,gini,10,,2,20,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'splitter': 'random'}",0.5660377358490566,0.6120689655172413,0.5367561260210035,0.577209797657082,0.5515695067264574,0.5687284263541682,0.025589968037894782,38
0.05454068183898926,0.0030387509122824594,0.007799720764160157,0.0004394057284730417,gini,15,,4,30,random,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 30, 'splitter': 'random'}",0.5617740232312566,0.6138415245737212,0.5469904963041182,0.5535135135135135,0.5668341708542713,0.5685907456953763,0.023626594987227616,39
0.05801482200622558,0.004007656394904115,0.008559226989746094,0.0008099490897239414,entropy,15,,2,40,random,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'random'}",0.5824634655532359,0.5883597883597883,0.5776330076004343,0.5458515283842795,0.5475444096133751,0.5683704399022227,0.018026688534875174,40
